Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
mijaaj news,@MijaajNews,2024-06-29T06:21:21.000Z,False,"ચોમાસાના પહેલાજ વરસાદમાં હિમાચલ પ્રદેશમાં નદીઓ બની ગાંડીતૂર, શિમલમાં પણ વાહનો કાટમાળમાં દટાઈ ગયા.  #mijaajnews #viral #NRG #trendingnews #HimachalPradesh #Monsoon #Floods #RiverOverflow #Shimla #VehiclesBuried #HeavyRainfall #NaturalDisaster #Monsoon2024 #FloodAlert",0,0,0,43,"['#mijaajnews', '#viral', '#NRG', '#trendingnews', '#HimachalPradesh', '#Monsoon', '#Floods', '#RiverOverflow', '#Shimla', '#VehiclesBuried', '#HeavyRainfall', '#NaturalDisaster', '#Monsoon2024', '#FloodAlert']",[],[],https://pbs.twimg.com/profile_images/1601148300073500677/VDSD-qY8_normal.jpg,https://x.com/MijaajNews/status/1806935970232848671,tweet_id:1806935970232848671
Bowline Adventure,@BowlineAdv,2024-06-29T03:10:32.000Z,False,"Stay safe DK!

Be prepared for emergencies! Share with your friends and family.#dkdistrict #naturaldisaster #disasterpreparedness #mangaluru #dakshinakannadahttps://instagram.com/p/C8uiUhhs998/?igsh=bHd3amplMzNhaWJt…",0,0,0,10,"['#dkdistrict', '#naturaldisaster', '#disasterpreparedness', '#mangaluru', '#dakshinakannada']",[],[],https://pbs.twimg.com/profile_images/1771935667284807680/WSyQo__H_normal.jpg,https://x.com/BowlineAdv/status/1806887952888258874,tweet_id:1806887952888258874
No Fluff News,@RealNoFluffNews,2024-06-29T01:40:12.000Z,False,"Midwest Flooding

Heavy rains in the Midwest cause flooding, threatening dam failure and leading to evacuations and rescues. Severe storms forecast for more rain and damaging winds. Flooding dama...#MidwestFlooding #NaturalDisaster #EmergencyResponsehttps://nofluff.news/tldr/20240625/midwest-flooding…",0,0,0,17,"['#MidwestFlooding', '#NaturalDisaster', '#EmergencyResponse']",[],[],https://pbs.twimg.com/profile_images/1759333004319608832/ksfg064u_normal.jpg,https://x.com/RealNoFluffNews/status/1806865216518369775,tweet_id:1806865216518369775
jomirife,@jomirife,2024-06-29T01:24:05.000Z,False,Hurricane shatter all the windows of a small school https://youtube.com/watch?v=ZHgytPzV9Mc… . #storm #badweather #wind #coimbra #floods #disaster #naturaldisaster #destruction #damages #hurricane #hurricanes,0,0,0,136,"['#storm', '#badweather', '#wind', '#coimbra', '#floods', '#disaster', '#naturaldisaster', '#destruction', '#damages', '#hurricane', '#hurricanes']",[],[],https://pbs.twimg.com/profile_images/1650769123754868741/vbbb4hvV_normal.jpg,https://x.com/jomirife/status/1806861162266362097,tweet_id:1806861162266362097
Daily News - Trending | Breaking | Technology,@mirror7news,2024-06-28T21:27:22.000Z,False,Essential Steps for Severe Weather Preparednesshttps://savinews.com/essential-steps-for-severe-weather-preparedness/…#SevereWeatherPreparedness #EmergencyPreparedness #SafetyFirst #StaySafe #BePrepared #WeatherAlert #NaturalDisaster #EmergencyKit #PrepareNow #StayInformed #,0,0,0,31,"['#SevereWeatherPreparedness', '#EmergencyPreparedness', '#SafetyFirst', '#StaySafe', '#BePrepared', '#WeatherAlert', '#NaturalDisaster', '#EmergencyKit', '#PrepareNow', '#StayInformed']",[],[],https://pbs.twimg.com/profile_images/1634420456416751617/EYfoXUvT_normal.jpg,https://x.com/mirror7news/status/1806801591384908211,tweet_id:1806801591384908211
Daily News - Trending | Breaking | Technology,@mirror7news,2024-06-28T20:46:58.000Z,False,Essential Tips for Severe Weather Preparednesshttps://youtu.be/cwxeezL_jOM#SevereWeatherTips #WeatherPreparedness #EmergencyPreparedness #StaySafe #BePrepared #NaturalDisaster #SafetyFirst #EmergencyKit #WeatherAlert #PrepareNow #hotnews #news #breaking #Business #BusinessNews,0,1,1,84,"['#SevereWeatherTips', '#WeatherPreparedness', '#EmergencyPreparedness', '#StaySafe', '#BePrepared', '#NaturalDisaster', '#SafetyFirst', '#EmergencyKit', '#WeatherAlert', '#PrepareNow', '#hotnews', '#news', '#breaking', '#Business', '#BusinessNews']",[],[],https://pbs.twimg.com/profile_images/1634420456416751617/EYfoXUvT_normal.jpg,https://x.com/mirror7news/status/1806791421955027222,tweet_id:1806791421955027222
Daily News - Trending | Breaking | Technology,@mirror7news,2024-06-28T20:29:31.000Z,False,Essential Tips for Severe Weather Preparednesshttps://savinews.com/essential-tips-for-severe-weather-preparedness/…#SevereWeatherTips #WeatherPreparedness #EmergencyPreparedness #StaySafe #BePrepared #NaturalDisaster #SafetyFirst #EmergencyKit #WeatherAlert #PrepareNow #hot,0,0,0,36,"['#SevereWeatherTips', '#WeatherPreparedness', '#EmergencyPreparedness', '#StaySafe', '#BePrepared', '#NaturalDisaster', '#SafetyFirst', '#EmergencyKit', '#WeatherAlert', '#PrepareNow', '#hot']",[],[],https://pbs.twimg.com/profile_images/1634420456416751617/EYfoXUvT_normal.jpg,https://x.com/mirror7news/status/1806787031936507943,tweet_id:1806787031936507943
ClipCast,@ClipCas1,2024-06-28T17:10:17.000Z,True, Urgent: Natural disaster strikes region; humanitarian efforts mobilized. Community support needed. #NaturalDisaster #BreakingNews,0,0,0,6,"['#NaturalDisaster', '#BreakingNews']",[],['\\U0001f6a8'],https://pbs.twimg.com/profile_images/1802520933623574528/s81roogY_normal.jpg,https://x.com/ClipCas1/status/1806736893742362723,tweet_id:1806736893742362723
AIR News Gujarat,@airnews_abad,2024-06-28T13:02:03.000Z,False,"પેરુમાં આવ્યો 7.2ની તીવ્રતાનો ભૂકંપનો આંચકો 

ભૂકંપનું કેન્દ્રબિંદુ એટીક્વિપાથી 8.8 કિમી દૂર નોંધાયું હતું  #PeruEarthquake #earthquake #Atiquipa #EarthquakeAlert #AtiquipaDistrict #SouthAmerica #disaster #NaturalDisaster #SeismicActivity #EarthquakeNews",0,0,0,142,"['#PeruEarthquake', '#earthquake', '#Atiquipa', '#EarthquakeAlert', '#AtiquipaDistrict', '#SouthAmerica', '#disaster', '#NaturalDisaster', '#SeismicActivity', '#EarthquakeNews']",[],[],https://pbs.twimg.com/profile_images/1776565619749453824/147QKi2W_normal.jpg,https://x.com/airnews_abad/status/1806674425095336213,tweet_id:1806674425095336213
Myindiatimes,@myindiatimes,2024-06-28T12:16:57.000Z,False,"गुजरात के कच्छ में बारिश के तेज़ बहाव ने नदियों में उफान मचा दिया, जिससे 15 भैंसों को अचानक चपेट में लेकर उन्हें संकट से बचाना पड़ा। बाद में भैंसों ने स्वयं को उबारा।#GujaratFloods #BuffaloesRescued #NaturalDisaster #KutchRainfall #AnimalRescue#myindiatimes #myindiatimesnews",0,0,0,5,"['#GujaratFloods', '#BuffaloesRescued', '#NaturalDisaster', '#KutchRainfall', '#AnimalRescue', '#myindiatimes', '#myindiatimesnews']",[],[],https://pbs.twimg.com/profile_images/1694616173697200128/K8WHwKrc_normal.jpg,https://x.com/myindiatimes/status/1806663074365206738,tweet_id:1806663074365206738
Vibhor Mehra,@vibhormehra,2024-06-28T11:34:45.000Z,True,"#ModiKiSaazish#NaturalDisaster#GodsRevengeForJailingKejriwal...fertile minds, keep thinking...",0,0,0,777,"['#ModiKiSaazish', '#NaturalDisaster', '#GodsRevengeForJailingKejriwal']",[],[],https://pbs.twimg.com/profile_images/1798530653883113472/E5_kIIP-_normal.jpg,https://x.com/vibhormehra/status/1806652452751450134,tweet_id:1806652452751450134
Al-Mukhbir,@al_mukhbir,2024-06-28T11:33:35.000Z,False,"Breaking News: A powerful 7.2-magnitude earthquake rocks Peru, leaving at least 6 injured.#PeruEarthquake #BreakingNews #StaySafe #NaturalDisaster #EmergencyResponse #Japan #Hillary #Kamala #Europe",0,0,0,97,"['#PeruEarthquake', '#BreakingNews', '#StaySafe', '#NaturalDisaster', '#EmergencyResponse', '#Japan', '#Hillary', '#Kamala', '#Europe']",[],[],https://pbs.twimg.com/profile_images/1682180756724916224/1u-KL0YQ_normal.jpg,https://x.com/al_mukhbir/status/1806652159527657939,tweet_id:1806652159527657939
Daily News - Trending | Breaking | Technology,@mirror7news,2024-06-28T11:16:07.000Z,False,"Magnitude 7.2 Earthquake Strikes Off Peru Coast, Tsunami Threat Issuedhttps://youtu.be/Vy0BsIvUlDs#earthquake #peru #tsunami #disaster #naturaldisaster #emergency #safety #alert #coastal #magnitude #hotnews #news #breaking #Business #BusinessNews #Health #HealthNews #World #Wo",0,0,0,312,"['#earthquake', '#peru', '#tsunami', '#disaster', '#naturaldisaster', '#emergency', '#safety', '#alert', '#coastal', '#magnitude', '#hotnews', '#news', '#breaking', '#Business', '#BusinessNews', '#Health', '#HealthNews', '#World', '#Wo']",[],[],https://pbs.twimg.com/profile_images/1634420456416751617/EYfoXUvT_normal.jpg,https://x.com/mirror7news/status/1806647763561779539,tweet_id:1806647763561779539
dlzhang,@nesecond,2024-06-28T11:08:00.000Z,False,International Lightning Safety Day meeting will be live stream in an hour. Please join us to promote lightning safety and mitigate lightning disaster! #lightning #lightningsafety #lightningkills #naturaldisaster #SpreadTheWord #SaveLives,1,4,4,295,"['#lightning', '#lightningsafety', '#lightningkills', '#naturaldisaster', '#SpreadTheWord', '#SaveLives']",[],[],https://pbs.twimg.com/profile_images/976988161732632576/v98MeQJY_normal.jpg,https://x.com/nesecond/status/1806645719790461369,tweet_id:1806645719790461369
Daily News - Trending | Breaking | Technology,@mirror7news,2024-06-28T08:49:14.000Z,False,"Magnitude 7.2 Earthquake Strikes Off Peru, Triggering Tsunami Threathttps://savinews.com/magnitude-7-2-earthquake-strikes-off-peru-triggering-tsunami-threat/…#earthquake #peru #tsunami #naturaldisaster #disaster #emergency #safety #earthquaketriggeredtsunami #magnitude7.2 #",0,0,0,330,"['#earthquake', '#peru', '#tsunami', '#naturaldisaster', '#disaster', '#emergency', '#safety', '#earthquaketriggeredtsunami', '#magnitude7']",[],[],https://pbs.twimg.com/profile_images/1634420456416751617/EYfoXUvT_normal.jpg,https://x.com/mirror7news/status/1806610798204362958,tweet_id:1806610798204362958
Daily News - Trending | Breaking | Technology,@mirror7news,2024-06-28T08:34:28.000Z,False,"Magnitude 7.2 Earthquake Strikes Off Peru Coast, Tsunami Threat Issuedhttps://savinews.com/magnitude-7-2-earthquake-strikes-off-peru-coast-tsunami-threat-issued/…#earthquake #peru #tsunami #disaster #naturaldisaster #emergency #safety #alert #coastal #magnitude #hotnews #ne",0,1,1,316,"['#earthquake', '#peru', '#tsunami', '#disaster', '#naturaldisaster', '#emergency', '#safety', '#alert', '#coastal', '#magnitude', '#hotnews', '#ne']",[],[],https://pbs.twimg.com/profile_images/1634420456416751617/EYfoXUvT_normal.jpg,https://x.com/mirror7news/status/1806607082960920740,tweet_id:1806607082960920740
NEWSBLARE,@NewsblareMedia,2024-06-28T08:30:59.000Z,False,"After the heatwave and water crisis, Delhi faces heavy rainfall yesterday night. #delhi #delhidiaries #delhinews #imd #imdalert #rainfall #heavyrain #storm #stormclouds #naturaldisaster #flood #delhinews #delhincr #trending #trendingnow #trendingreels #viral #viralreels",0,0,0,50,"['#delhi', '#delhidiaries', '#delhinews', '#imd', '#imdalert', '#rainfall', '#heavyrain', '#storm', '#stormclouds', '#naturaldisaster', '#flood', '#delhinews', '#delhincr', '#trending', '#trendingnow', '#trendingreels', '#viral', '#viralreels']",[],[],https://pbs.twimg.com/profile_images/1559595032419737602/0405Zzt-_normal.jpg,https://x.com/NewsblareMedia/status/1806606205701308653,tweet_id:1806606205701308653
Daily News - Trending | Breaking | Technology,@mirror7news,2024-06-28T07:52:39.000Z,False,"Magnitude 7.2 Earthquake Hits Off Peru, Tsunami Threat Issuedhttps://youtu.be/94qXmT86b8M#PeruEarthquake #TsunamiThreat #Magnitude7.2 #PeruStrong #EarthquakeAlert #NaturalDisaster #EmergencyResponse #StaySafePeru #PrayForPeru #DisasterRelief #hotnews #news #breaking #Business",0,1,1,224,"['#PeruEarthquake', '#TsunamiThreat', '#Magnitude7', '#PeruStrong', '#EarthquakeAlert', '#NaturalDisaster', '#EmergencyResponse', '#StaySafePeru', '#PrayForPeru', '#DisasterRelief', '#hotnews', '#news', '#breaking', '#Business']",[],[],https://pbs.twimg.com/profile_images/1634420456416751617/EYfoXUvT_normal.jpg,https://x.com/mirror7news/status/1806596558080926185,tweet_id:1806596558080926185
PTN News,@Ptnnewsofficial,2024-06-28T07:47:52.000Z,False,Peruમાં 7.2ની તીવ્રતાનો શક્તિશાળી ભૂકંપ#PeruEarthquake #Atiquipa #EarthquakeAlert #AtiquipaDistrict #TsunamiWarning #NaturalDisaster #SeismicActivity #EmergencyResponse #ptnnews,0,0,0,97,"['#PeruEarthquake', '#Atiquipa', '#EarthquakeAlert', '#AtiquipaDistrict', '#TsunamiWarning', '#NaturalDisaster', '#SeismicActivity', '#EmergencyResponse', '#ptnnews']",[],[],https://pbs.twimg.com/profile_images/1628343910455205891/275al0mn_normal.png,https://x.com/Ptnnewsofficial/status/1806595354978328636,tweet_id:1806595354978328636
Daily News - Trending | Breaking | Technology,@mirror7news,2024-06-28T07:26:41.000Z,False,"Magnitude 7.2 Earthquake Hits Off Peru, Tsunami Threat Issuedhttps://savinews.com/magnitude-7-2-earthquake-hits-off-peru-tsunami-threat-issued/…#PeruEarthquake #TsunamiThreat #Magnitude7.2 #PeruStrong #EarthquakeAlert #NaturalDisaster #EmergencyResponse #StaySafePeru #PrayF",0,0,0,237,"['#PeruEarthquake', '#TsunamiThreat', '#Magnitude7', '#PeruStrong', '#EarthquakeAlert', '#NaturalDisaster', '#EmergencyResponse', '#StaySafePeru', '#PrayF']",[],[],https://pbs.twimg.com/profile_images/1634420456416751617/EYfoXUvT_normal.jpg,https://x.com/mirror7news/status/1806590024219300113,tweet_id:1806590024219300113
Gujarat First,@GujaratFirst,2024-06-28T07:21:05.000Z,True,"Peruમાં 7.2ની તીવ્રતાનો શક્તિશાળી ભૂકંપ
Atiquipa જિલ્લામાં નોંધાયું ભૂકંપનું કેન્દ્રબિંદુ
ભૂકંપ બાદ તટીય વિસ્તારમાં સુનામીની ચેતવણી
ત્રણ મીટર સુધી ઉંચા મોજા ઉછળી શકે છે#PeruEarthquake #Atiquipa #EarthquakeAlert #AtiquipaDistrict #TsunamiWarning #NaturalDisaster #SeismicActivity",0,0,2,287,"['#PeruEarthquake', '#Atiquipa', '#EarthquakeAlert', '#AtiquipaDistrict', '#TsunamiWarning', '#NaturalDisaster', '#SeismicActivity']",[],[],https://pbs.twimg.com/profile_images/1589559923473383424/JuxBXh5B_normal.jpg,https://x.com/GujaratFirst/status/1806588614018572537,tweet_id:1806588614018572537
Gujarat First,@GujaratFirst,2024-06-28T06:59:30.000Z,True,"Peruમાં 7.2ની તીવ્રતાનો શક્તિશાળી ભૂકંપ
Atiquipa જિલ્લામાં નોંધાયું ભૂકંપનું કેન્દ્રબિંદુ
ભૂકંપ બાદ તટીય વિસ્તારમાં સુનામીની ચેતવણી
ત્રણ મીટર સુધી ઉંચા મોજા ઉછળી શકે છે#PeruEarthquake #Atiquipa #EarthquakeAlert #AtiquipaDistrict #TsunamiWarning #NaturalDisaster #SeismicActivity",0,0,3,234,"['#PeruEarthquake', '#Atiquipa', '#EarthquakeAlert', '#AtiquipaDistrict', '#TsunamiWarning', '#NaturalDisaster', '#SeismicActivity']",[],[],https://pbs.twimg.com/profile_images/1589559923473383424/JuxBXh5B_normal.jpg,https://x.com/GujaratFirst/status/1806583184487768565,tweet_id:1806583184487768565
Dr. Samir Kumar,@MistakeSage,2024-06-28T06:49:36.000Z,False,"No country can cope with nature's disaster! Even NYC is submerged with 200+ mm of rainfall in 24 hours.
Let's help those affected, not play the blame game. #flooding #naturaldisaster #infrastructure #DelhiRains #delhirain",0,0,0,26,"['#flooding', '#naturaldisaster', '#infrastructure', '#DelhiRains', '#delhirain']",[],[],https://pbs.twimg.com/profile_images/1797878477993205760/UqLSdOOL_normal.jpg,https://x.com/MistakeSage/status/1806580692794626125,tweet_id:1806580692794626125
Asianet Newsable,@AsianetNewsEN,2024-06-28T06:01:31.000Z,True,"Tragic Lightning Strike in Mahoba: Two Shepherds Killed, Three Injured
.#MahobaLightningStrike #TragicIncident #ShepherdsKilled #LightningStrikeIndia #MahobaNews #RuralIndia #WeatherAlert #LightningSafety #BreakingNews #IndiaNews #MahobaDistrict #NaturalDisaster #TragedyInMahoba",0,0,0,122,"['#MahobaLightningStrike', '#TragicIncident', '#ShepherdsKilled', '#LightningStrikeIndia', '#MahobaNews', '#RuralIndia', '#WeatherAlert', '#LightningSafety', '#BreakingNews', '#IndiaNews', '#MahobaDistrict', '#NaturalDisaster', '#TragedyInMahoba']",[],[],https://pbs.twimg.com/profile_images/1755090694056685568/IkNMMxLU_normal.jpg,https://x.com/AsianetNewsEN/status/1806568590889382182,tweet_id:1806568590889382182
SCMJobs,@SCMJobs247,2024-06-27T21:00:02.000Z,False,Fortify Your Automotive Supply Chain Against Natural Disasters: Strategies for Resilience#AutomotiveSupplyChain #NaturalDisaster #LogisticsManagement #AutomotiveSupplyChain #supplychainmanagement #WarehouseManagement #Ecommerce #supplychain #SupplyChainLogistics #SCMJobs,0,0,0,10,"['#AutomotiveSupplyChain', '#NaturalDisaster', '#LogisticsManagement', '#AutomotiveSupplyChain', '#supplychainmanagement', '#WarehouseManagement', '#Ecommerce', '#supplychain', '#SupplyChainLogistics', '#SCMJobs']",[],[],https://pbs.twimg.com/profile_images/1753524174591553536/VtfoIy-g_normal.jpg,https://x.com/SCMJobs247/status/1806432321609912705,tweet_id:1806432321609912705
